experiment_id,experiment_name,date,timestamp,git_commit,status,model_type,use_step_mlp,step_mlp_dim,use_cost_aware_gating,heuristic_type,lambda_heuristic,embedding_dim,hidden_dim,n_encode_layers,graph_size,n_epochs,batch_size,learning_rate,lr_decay,baseline,seed,final_train_cost,final_val_cost,test_mean_cost,test_std_cost,test_95th_percentile,test_min_cost,test_max_cost,optimality_gap,best_epoch,convergence_epoch,total_training_time,time_per_epoch,final_grad_norm,notes,issues,output_path
exp_001,baseline_model_20251023T112354,2025-10-23,20251023T113909,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,2,512,0.0001,0.995,rollout,1234,,0.42248034477233887,608.3716430664062,90.40755462646484,769.6181640625,435.3827819824219,839.3551025390625,,1,,15.220303082466126,7.549969746669134,,Training completed successfully. Best epoch: 1,,outputs\tsp_19\baseline_model_20251023T112354
exp_002,mlp_gating_nn_plus_one_20251023T183501,2025-10-23,20251023T194812,unknown,completed,attention,True,64,True,nn_plus_one,1.0,128,128,2,19,2,512,0.0001,0.995,rollout,1234,,0.41625726222991943,599.4105224609375,88.64054870605469,760.7819213867188,440.0325622558594,842.7965698242188,,1,,73.0498413125674,36.28219239910444,,Training completed successfully. Best epoch: 1,,outputs\tsp_19\mlp_gating_nn_plus_one_20251023T183501
exp_003,mlp_gating_nnr_20251024T100848,2025-10-24,20251024T113106,unknown,completed,attention,True,64,True,nnr,1.0,128,128,2,19,2,512,0.0001,0.995,rollout,1234,,0.5110458731651306,735.9060668945312,104.02814483642578,905.4915771484375,483.6563720703125,1016.7001342773438,,1,,82.19462398290634,40.43572749296824,,Training completed successfully. Best epoch: 1,,outputs\tsp_19\mlp_gating_nnr_20251024T100848
exp_004,baseline_model_20251029T081615,2025-10-29,20251029T090623,7bf6432,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,10,512,0.0001,0.995,rollout,1234,,0.40576812624931335,584.30615234375,84.94451904296875,733.5913696289062,432.11767578125,838.6522827148438,,9,,50.1327667593956,4.993398029009501,,Training completed successfully. Best epoch: 9,,outputs/tsp_19/baseline_model_20251029T081615
exp_005,step_mlp_only_20251029T202258,2025-10-30,20251030T151522,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.3958522379398346,569.9375,81.64791870117188,712.9310913085938,422.920166015625,804.1598510742188,,97,,1132.3625052968662,11.287891451279323,,Training completed successfully. Best epoch: 97,,outputs/tsp_19/step_mlp_only_20251029T202258
exp_006,baseline_20251029T200935,2025-10-30,20251030T155452,7bf6432,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39538681507110596,569.7998657226562,82.93560791015625,717.7642822265625,434.2514953613281,801.9222412109375,,98,,1185.2658046762149,11.828500356674194,,Training completed successfully. Best epoch: 98,,outputs/tsp_19/baseline_20251029T200935
exp_007,baseline_20251030T151528,2025-10-31,20251031T005010,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39537328481674194,569.396484375,83.25727844238281,717.1474609375,414.10693359375,811.0116577148438,,98,,574.6851945042611,5.730884326696396,,Training completed successfully. Best epoch: 98,,outputs/tsp_19/baseline_20251030T151528
exp_008,cost_aware_only_20251030T113425,2025-10-31,20251031T013727,unknown,completed,attention,False,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39663398265838623,571.1528930664062,83.1345443725586,720.7210083007812,418.1065673828125,780.8750610351562,,99,,843.0217949151993,8.404961221496263,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/cost_aware_only_20251030T113425
exp_009,step_mlp_cost_aware_20251030T034352,2025-10-31,20251031T020734,unknown,completed,attention,True,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.3948005437850952,569.3609008789062,81.09772491455078,711.4368286132812,419.9511413574219,788.668701171875,,92,,1343.6588414271673,13.397768083731334,,Training completed successfully. Best epoch: 92,,outputs/tsp_19/step_mlp_cost_aware_20251030T034352
exp_010,stepmlp_costaware_seed3333_20251031T132630,2025-11-01,20251101T111818,unknown,completed,attention,True,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,3333,,0.3946443796157837,568.2880249023438,82.8103256225586,712.9736938476562,415.2515869140625,792.748046875,,98,,1311.7425745487212,13.079462899009387,,Training completed successfully. Best epoch: 98,,outputs/tsp_19/stepmlp_costaware_seed3333_20251031T132630
exp_011,baseline_seed4444_20251101T021354,2025-11-01,20251101T114745,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,4444,,0.39489904046058655,568.857177734375,81.24165344238281,720.3935546875,398.0206298828125,816.0848999023438,,97,,573.8347687999408,5.721927916288376,,Training completed successfully. Best epoch: 97,,outputs/tsp_19/baseline_seed4444_20251101T021354
exp_012,stepmlp64_seed4444_20251101T012729,2025-11-01,20251101T205118,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,4444,,0.39453184604644775,568.2105102539062,80.8969955444336,707.8618774414062,416.03289794921875,783.5624389648438,,90,,1163.7757923444112,11.60465988989671,,Training completed successfully. Best epoch: 90,,outputs/tsp_19/stepmlp64_seed4444_20251101T012729
exp_013,baseline_seed3333_20251101T114753,2025-11-01,20251101T213006,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,3333,,0.3994668126106262,575.0091552734375,85.335205078125,725.8582153320312,416.75726318359375,805.6422119140625,,94,,582.2001559416453,5.805903832236925,,Training completed successfully. Best epoch: 94,,outputs/tsp_19/baseline_seed3333_20251101T114753
exp_014,stepmlp64_seed3333_20251101T045801,2025-11-01,20251101T235259,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,3333,,0.3960883915424347,570.5106201171875,82.97242736816406,713.9785766601562,415.79522705078125,791.1005249023438,,93,,1134.9368632396063,11.317097380201023,,Training completed successfully. Best epoch: 93,,outputs/tsp_19/stepmlp64_seed3333_20251101T045801
exp_015,stepmlp64_seed1111_20251101T111825,2025-11-02,20251102T055444,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1111,,0.39626097679138184,570.3605346679688,83.93476867675781,724.8396606445312,401.77032470703125,788.63037109375,,91,,1116.2765591224036,11.1309471505483,,Training completed successfully. Best epoch: 91,,outputs/tsp_19/stepmlp64_seed1111_20251101T111825
exp_016,baseline_seed1234_20251101T205124,2025-11-02,20251102T063428,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39537328481674194,569.396484375,83.25727844238281,717.1474609375,414.10693359375,811.0116577148438,,98,,583.0550574024518,5.814825242598852,,Training completed successfully. Best epoch: 98,,outputs/tsp_19/baseline_seed1234_20251101T205124
exp_017,costaware_seed1234_20251101T235305,2025-11-02,20251102T135820,unknown,completed,attention,False,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39663398265838623,571.1528930664062,83.1345443725586,720.7210083007812,418.1065673828125,780.8750610351562,,99,,845.2210136135419,8.427121419231097,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/costaware_seed1234_20251101T235305
exp_018,stepmlp128_seed1234_20251101T213012,2025-11-02,20251102T161508,unknown,completed,attention,True,128,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.39692676067352295,571.5144653320312,82.47990417480469,713.1351318359375,434.5841064453125,811.7108764648438,,98,,1124.9077006498972,11.216550255974134,,Training completed successfully. Best epoch: 98,,outputs/tsp_19/stepmlp128_seed1234_20251101T213012
exp_019,baseline_seed1111_20251102T063434,2025-11-02,20251102T161658,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1111,,0.40674683451652527,586.1458129882812,86.42389678955078,742.3953857421875,388.9100646972656,808.3001098632812,,99,,582.3830750902493,5.808076539476713,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/baseline_seed1111_20251102T063434
exp_020,baseline_seed2222_20251102T135829,2025-11-02,20251102T233537,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,2222,,0.3961157500743866,570.98486328125,81.9671401977539,716.8033447265625,413.0660705566406,811.1235961914062,,96,,577.1137199163437,5.755318755706152,,Training completed successfully. Best epoch: 96,,outputs/tsp_19/baseline_seed2222_20251102T135829
exp_021,stepmlp128_seed4444_20251102T055449,2025-11-03,20251103T011047,unknown,completed,attention,True,128,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,4444,,0.39654579758644104,571.1318359375,83.77041625976562,713.671630859375,419.6300048828125,800.7582397460938,,99,,1155.9263340512912,11.525675204078357,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/stepmlp128_seed4444_20251102T055449
exp_022,costaware_seed2222_20251102T161704,2025-11-03,20251103T062030,unknown,completed,attention,False,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,2222,,0.4003527760505676,576.6058959960938,88.61856079101562,731.3507080078125,412.25506591796875,810.35791015625,,99,,843.3941950360934,8.408659871697425,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/costaware_seed2222_20251102T161704
exp_023,stepmlp64_seed2222_20251102T122624,2025-11-03,20251103T072458,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,2222,,0.40005308389663696,576.146240234375,85.1772689819336,728.604736328125,430.09967041015625,805.0962524414062,,99,,1138.5381315310797,11.353223261594772,,Training completed successfully. Best epoch: 99,,outputs/tsp_19/stepmlp64_seed2222_20251102T122624
exp_024,stepmlp_costaware_seed1234_20251102T161516,2025-11-03,20251103T144932,unknown,completed,attention,True,64,True,nearest_neighbor,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.3948005437850952,569.3609008789062,81.09772491455078,711.4368286132812,419.9511413574219,788.668701171875,,92,,1354.2262700915337,13.502900654037793,,Training completed successfully. Best epoch: 92,,outputs/tsp_19/stepmlp_costaware_seed1234_20251102T161516
exp_025,stepmlp128_seed2222_20251102T233543,2025-11-03,20251103T190212,unknown,completed,attention,True,128,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,2222,,0.398015558719635,572.8536376953125,84.18268585205078,721.2389526367188,424.5277404785156,820.6485595703125,,96,,1166.441891626517,11.631649207393329,,Training completed successfully. Best epoch: 96,,outputs/tsp_19/stepmlp128_seed2222_20251102T233543
exp_026,stepmlp64_seed1234_20251103T011053,2025-11-03,20251103T200543,unknown,completed,attention,True,64,False,linear_time,1.0,128,128,2,19,100,512,0.0001,0.995,rollout,1234,,0.3958522379398346,569.9375,81.64791870117188,712.9310913085938,422.920166015625,804.1598510742188,,97,,1134.7902006030083,11.315434098879496,,Training completed successfully. Best epoch: 97,,outputs/tsp_19/stepmlp64_seed1234_20251103T011053
exp_027,2stage_10node_50ep_seed1234_20251118T111740,2025-11-18,20251118T133050,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,50,512,0.0001,0.995,rollout,1234,2-stage,1,,,0,49,,0.2745700776576996,395.4110107421875,61.873653411865234,526.1044921875,262.86962890625,594.045654296875,,,,,49,1,0.27819785475730896,0.27569323778152466,,2,0.00011085853919319332,133.1554448723793,2.6546182763576507,6400000,433562680.41695017,,0.1564793385387226,0.33427533343809146,2-stage (Stage 1). Best epoch: 49. ,,outputs/tsp_10/2stage_10node_50ep_seed1234_20251118T111740
exp_028,2stage_10node_50ep_seed5678_20251118T131817,2025-11-18,20251118T153039,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,50,512,0.0001,0.995,rollout,5678,2-stage,1,,,0,49,,0.28783509135246277,414.6203918457031,67.58868408203125,554.9773559570312,275.5210266113281,612.57275390625,,,,,48,1,0.2907346189022064,0.2887217402458191,,2,0.00011080924015418669,132.36237812042236,2.638808477640152,6400000,436354476.553515,,0.16301341036594194,0.325994729536361,2-stage (Stage 1). Best epoch: 48. ,,outputs/tsp_10/2stage_10node_50ep_seed5678_20251118T131817
exp_029,2stage_10node_50ep_seed9012_20251118T155041,2025-11-18,20251118T180715,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,50,512,0.0001,0.995,rollout,9012,2-stage,1,,,0,49,,0.2736601233482361,393.9005126953125,59.791812896728516,522.39599609375,265.9344482421875,606.6801147460938,,,,,45,1,0.27696093916893005,0.2750837504863739,,2,0.0001260340526731679,136.54950499137243,2.7225222527980804,6400000,371879246.6422382,,0.1517941992194824,0.3489179638363683,2-stage (Stage 1). Best epoch: 45. ,,outputs/tsp_10/2stage_10node_50ep_seed9012_20251118T155041
exp_030,2stage_20node_50ep_seed1234_20251118T133054,2025-11-18,20251118T184507,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,50,512,0.0001,0.995,rollout,1234,2-stage,2,outputs/tsp_10/2stage_10node_50ep_seed1234_20251118T111740/epoch-49.pt,10,47,2,,0.4062179625034332,584.6563720703125,84.69493103027344,737.3340454101562,418.4730224609375,795.5514526367188,,,,,47,0,0.40945085883140564,0.406842440366745,,1,4.062109736618415e-05,314.2005808711052,6.264241543849309,6400000,501442729.5504377,,0.1448627519962919,0.4546180659587995,2-stage (Stage 2). Best epoch: 47. Transferred 47 layers from 10-node model. ,,outputs/tsp_20/2stage_20node_50ep_seed1234_20251118T133054
exp_031,3stage_10node_40ep_seed1234_20251118T184513,2025-11-18,20251118T203318,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,40,512,0.0001,0.995,rollout,1234,3-stage,1,,,0,49,,0.27499905228614807,396.0414733886719,61.9820556640625,528.4773559570312,262.86962890625,604.8565673828125,,,,,37,1,0.27819785475730896,0.27569323778152466,,2,0.0001326184461414809,108.07277488708496,2.6930003795027733,5120000,357231480.35939676,,0.15650395180515303,0.329343654900213,3-stage (Stage 1). Best epoch: 37. ,,outputs/tsp_10/3stage_10node_40ep_seed1234_20251118T184513
exp_032,2stage_20node_50ep_seed5678_20251118T153045,2025-11-18,20251118T204057,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,50,512,0.0001,0.995,rollout,5678,2-stage,2,outputs/tsp_10/2stage_10node_50ep_seed5678_20251118T131817/epoch-49.pt,10,47,2,,0.41744789481163025,600.5545043945312,87.71322631835938,748.733642578125,404.1641845703125,838.4884643554688,,,,,47,0,0.4194154739379883,0.4181647300720215,,1,3.156608112860366e-05,310.1742891828219,6.183984802802404,6400000,653662408.7224646,,0.14605373147070197,0.42624781683187685,2-stage (Stage 2). Best epoch: 47. Transferred 47 layers from 10-node model. ,,outputs/tsp_20/2stage_20node_50ep_seed5678_20251118T153045
exp_033,3stage_10node_40ep_seed5678_20251118T204102,2025-11-18,20251118T222635,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,40,512,0.0001,0.995,rollout,5678,3-stage,1,,,0,49,,0.28786811232566833,415.12890625,67.34512329101562,554.0785522460938,272.6799011230469,612.57275390625,,,,,39,1,0.2907346189022064,0.2887217402458191,,2,0.00013866285398628754,105.53622077306112,2.629509183168411,5120000,349871275.39029884,,0.16222701497558176,0.3221415158365718,3-stage (Stage 1). Best epoch: 39. ,,outputs/tsp_10/3stage_10node_40ep_seed5678_20251118T204102
exp_034,3stage_15node_30ep_seed1234_20251118T203320,2025-11-18,20251118T223835,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,15,30,512,0.0001,0.995,rollout,1234,3-stage,2,outputs/tsp_10/3stage_10node_40ep_seed1234_20251118T184513/epoch-39.pt,10,47,2,,0.3423534631729126,493.0999755859375,71.02362060546875,628.6986694335938,369.24127197265625,711.8870849609375,,,,,29,0,0.3432633578777313,0.342622309923172,,1,4.3969225312916435e-05,125.24245053132375,4.161003256373935,3840000,697317964.6927664,,0.14403493028178166,0.47382394989447885,3-stage (Stage 2). Best epoch: 29. Transferred 47 layers from 10-node model. ,,outputs/tsp_15/3stage_15node_30ep_seed1234_20251118T203320
exp_035,2stage_20node_50ep_seed9012_20251118T180717,2025-11-18,20251118T231936,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,50,512,0.0001,0.995,rollout,9012,2-stage,2,outputs/tsp_10/2stage_10node_50ep_seed9012_20251118T155041/epoch-49.pt,10,47,2,,0.4074421226978302,587.11865234375,85.03291320800781,737.4342041015625,434.3629455566406,804.576904296875,,,,,49,0,0.4101674556732178,0.40879642963409424,,1,3.552497227679348e-05,312.28999241193134,6.226130419890086,6400000,576883555.4027336,,0.14483088361877183,0.4837989606784324,2-stage (Stage 2). Best epoch: 49. Transferred 47 layers from 10-node model. ,,outputs/tsp_20/2stage_20node_50ep_seed9012_20251118T180717
exp_036,3stage_15node_30ep_seed5678_20251118T222638,2025-11-19,20251119T002901,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,15,30,512,0.0001,0.995,rollout,5678,3-stage,2,outputs/tsp_10/3stage_10node_40ep_seed5678_20251118T204102/epoch-39.pt,10,47,2,,0.35303613543510437,508.53253173828125,78.89964294433594,659.7477416992188,358.24456787109375,725.0741577148438,,,,,28,0,0.3542679250240326,0.3531499207019806,,1,4.2925427139611116e-05,122.37610901196798,4.065429332123863,3840000,731004345.0979502,,0.15515161375151124,0.40711133504572905,3-stage (Stage 2). Best epoch: 28. Transferred 47 layers from 10-node model. ,,outputs/tsp_15/3stage_15node_30ep_seed5678_20251118T222638
exp_037,3stage_10node_40ep_seed9012_20251118T231941,2025-11-19,20251119T010939,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,10,40,512,0.0001,0.995,rollout,9012,3-stage,1,,,0,49,,0.2743426263332367,394.957275390625,60.289302825927734,523.67919921875,265.9344482421875,601.0125732421875,,,,,36,1,0.27696093916893005,0.2750837504863739,,2,0.00015032077139656995,109.94744349718094,2.7396550422906873,5120000,309788883.6515696,,0.15264765731002106,0.34741105674874595,3-stage (Stage 1). Best epoch: 36. ,,outputs/tsp_10/3stage_10node_40ep_seed9012_20251118T231941
exp_038,3stage_20node_30ep_seed1234_20251118T223840,2025-11-19,20251119T014518,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,30,512,0.0001,0.995,rollout,1234,3-stage,3,outputs/tsp_15/3stage_15node_30ep_seed1234_20251118T203320/epoch-29.pt,15,47,2,,0.40584567189216614,584.4031372070312,84.56281280517578,734.1919555664062,420.8194580078125,800.1078491210938,,,,,25,0,0.40747717022895813,0.40583547949790955,,1,4.3034562810797636e-05,186.61561071475347,6.198974644475513,3840000,478151870.05748254,,0.14469945046721827,0.4637734166584768,3-stage (Stage 3). Best epoch: 25. Transferred 47 layers from 15-node model. ,,outputs/tsp_20/3stage_20node_30ep_seed1234_20251118T223840
exp_039,3stage_15node_30ep_seed9012_20251119T010941,2025-11-19,20251119T031601,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,15,30,512,0.0001,0.995,rollout,9012,3-stage,2,outputs/tsp_10/3stage_10node_40ep_seed9012_20251118T231941/epoch-39.pt,10,47,2,,0.341655433177948,492.50164794921875,70.73393249511719,624.1620483398438,347.086181640625,688.0253295898438,,,,,28,0,0.3429620862007141,0.34176844358444214,,1,4.333856661909887e-05,126.32366618712743,4.196882826619678,3840000,701410010.2340773,,0.14362171738846746,0.43741129018965696,3-stage (Stage 2). Best epoch: 28. Transferred 47 layers from 10-node model. ,,outputs/tsp_15/3stage_15node_30ep_seed9012_20251119T010941
exp_040,3stage_20node_30ep_seed5678_20251119T002904,2025-11-19,20251119T033328,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,30,512,0.0001,0.995,rollout,5678,3-stage,3,outputs/tsp_15/3stage_15node_30ep_seed5678_20251118T222638/epoch-29.pt,15,47,2,,0.4172203838825226,600.6205444335938,87.4588394165039,748.048583984375,421.64544677734375,819.4647827148438,,,,,27,0,0.417862206697464,0.41725707054138184,,1,3.457829735834551e-05,184.3801375667254,6.124443485339483,3840000,602300862.3462099,,0.14561413229542566,0.4565568223863523,3-stage (Stage 3). Best epoch: 27. Transferred 47 layers from 15-node model. ,,outputs/tsp_20/3stage_20node_30ep_seed5678_20251119T002904
exp_041,3stage_20node_30ep_seed9012_20251119T031604,2025-11-19,20251119T062414,unknown,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,30,512,0.0001,0.995,rollout,9012,3-stage,3,outputs/tsp_15/3stage_15node_30ep_seed9012_20251119T010941/epoch-29.pt,15,47,2,,0.40796205401420593,587.4998779296875,84.83341979980469,734.3085327148438,428.2456970214844,808.527587890625,,,,,29,0,0.40876713395118713,0.40798601508140564,,1,3.6218428928326686e-05,188.14869190057118,6.250059623585807,3840000,563508424.8321707,,0.14439734030031173,0.47904187355424566,3-stage (Stage 3). Best epoch: 29. Transferred 47 layers from 15-node model. ,,outputs/tsp_20/3stage_20node_30ep_seed9012_20251119T031604
exp_042,run_20251119T114937,2025-11-19,20251119T115322,7bf6432,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,5,512,0.0001,0.995,rollout,1234,direct,1,,,0,49,,0.4279495179653168,616.2473754882812,89.61762237548828,770.3135375976562,461.3189697265625,843.7384033203125,,,,,4,1,,,,2,0.006805789484396399,3.745382372538249,0.6637872656186422,640000,25107605.739192247,,0.14542475301331725,0.4985868010776304,direct (Stage 1). Best epoch: 4. ,,outputs/tsp_20/run_20251119T114937
exp_043,direct_20node_100ep_seed1234_20251119T124611,2025-11-19,20251119T135528,7bf6432,completed,attention,False,64,False,linear_time,1.0,128,128,2,20,100,512,0.0001,0.995,rollout,1234,direct,1,,,0,49,,0.40983688831329346,590.218505859375,85.98030853271484,739.0999755859375,433.6720275878906,823.016845703125,,,,,98,3,0.42076122760772705,0.41442230343818665,0.4121871888637543,4,0.0006293595961546985,69.28139951229096,0.6902081831693649,12800000,293558364.289908,,0.14567538577518008,0.48251716107522746,direct (Stage 1). Best epoch: 98. ,,outputs/tsp_20/direct_20node_100ep_seed1234_20251119T124611
